timestamp,price_per_mwh
"1569369600000","41.5"
"1569456000000","37.9"
"1569542400000","36.65"
"1569628800000","29.49"
"1569715200000","28.97"
"1569801600000","36.81"
"1569888000000","42.11"
"1569974400000","38.92"
"1570060800000","40.77"
"1570147200000","42.07"
"1570233600000","37.18"
"1570320000000","32.86"
"1570406400000","44.38"
"1570579200000","35.22"
"1570665600000","32.65"
"1570752000000","28.31"
"1570838400000","32.02"
"1570924800000","25.63"
"1571011200000","39.17"
"1571097600000","43.42"
"1571184000000","38.73"
"1571270400000","43.43"
"1571356800000","33.24"
"1571443200000","33.09"
"1571529600000","34.83"
"1571616000000","43.44"
"1571702400000","46.26"
"1571788800000","42.77"
"1571875200000","38.41"
"1571961600000","36.01"
"1572048000000","29.31"
"1572134400000","30.05"
"1572220800000","42.28"
"1572307200000","47.77"
"1572393600000","45.97"
"1572480000000","41.43"
"1572566400000","32.56"
"1572652800000","31.01"
"1572739200000","31.73"
"1572825600000","38.26"
"1572912000000","42.7"
"1572998400000","51.79"
"1573084800000","42.64"
"1573171200000","46.9"
"1573257600000","41.69"
"1573344000000","40.93"
"1573430400000","41.53"
"1573516800000","41.62"
"1573603200000","47.42"
"1573689600000","45.46"
"1573776000000","40.08"
"1573862400000","38.98"
"1573948800000","37.45"
"1574035200000","40.96"
"1574121600000","47.64"
"1574208000000","50.52"
"1574294400000","47.49"
"1574380800000","42.4"
"1574467200000","42.29"
"1574553600000","42.58"
"1574640000000","50.99"
"1574726400000","47.36"
"1574812800000","42.08"
"1574899200000","45.26"
"1574985600000","46.64"
"1575072000000","42.35"
"1575158400000","42.25"
"1575244800000","47.86"
"1575331200000","51.55"
"1575417600000","50.13"
"1575504000000","41.81"
"1575590400000","37.14"
"1575676800000","36.5"
"1575763200000","27.53"
"1575849600000","31.8"
"1575936000000","40.42"
"1576022400000","43.26"
"1576108800000","44.55"
"1576195200000","36.9"
"1576281600000","33.29"
"1576368000000","32.85"
"1576454400000","41.69"
"1576540800000","36.5"
"1576627200000","41.45"
"1576713600000","33.54"
"1576800000000","35.8"
"1576886400000","32.28"
"1576972800000","31.58"
"1577059200000","32.71"
"1577145600000","32.96"
"1577232000000","29.21"
"1577318400000","34.59"
"1577404800000","37.21"
"1577491200000","34.14"
"1577577600000","32.39"
"1577664000000","37.29"
"1577750400000","38.08"
"1577836800000","34.58"
"1577923200000","38.78"
"1578009600000","37.25"
"1578096000000","33.76"
"1578182400000","35.18"
"1578268800000","38.04"
"1578355200000","40.17"
"1578441600000","40.07"
"1578528000000","36.33"
"1578614400000","39.56"
"1578700800000","33.21"
"1578787200000","30.94"
"1578873600000","38.09"
"1578960000000","28.84"
"1579046400000","31.56"
"1579132800000","37.45"
"1579219200000","36.99"
"1579305600000","32.9"
"1579392000000","33.62"
"1579478400000","44.53"
"1579564800000","45.27"
"1579651200000","48.54"
"1579737600000","50.21"
"1579824000000","49"
"1579910400000","36.19"
"1579996800000","33.21"
"1580083200000","34.22"
"1580169600000","31.75"
"1580256000000","33.8"
"1580342400000","36.36"
"1580428800000","29.8"
"1580515200000","29.1"
"1580601600000","30.27"
"1580688000000","27.39"
"1580774400000","28.23"
"1580860800000","35.74"
"1580947200000","36.94"
"1581033600000","34.91"
"1581120000000","28.71"
"1581206400000","25.24"
"1581292800000","25.24"
"1581379200000","25.44"
"1581465600000","27.08"
"1581552000000","37.06"
"1581638400000","33.98"
"1581724800000","25.74"
"1581811200000","20.78"
"1581897600000","25.08"
"1581984000000","27"
"1582070400000","30.92"
"1582156800000","29.59"
"1582243200000","28.23"
"1582329600000","29.07"
"1582416000000","29.68"
"1582502400000","34.18"
"1582588800000","28.05"
"1582675200000","31.6"
"1582761600000","37.95"
"1582848000000","30.38"
"1582934400000","23.61"
"1583020800000","21.19"
"1583107200000","33.13"
"1583193600000","35.83"
"1583280000000","39.59"
"1583366400000","35.89"
"1583452800000","30.48"
"1583539200000","29.04"
"1583625600000","20.51"
"1583712000000","36.57"
"1583798400000","26.29"
"1583884800000","26.63"
"1583971200000","24.51"
"1584057600000","28.61"
"1584144000000","29.1"
"1584230400000","20.38"
"1584316800000","30.91"
"1584403200000","27.32"
"1584489600000","26.19"
"1584576000000","28.37"
"1584662400000","24.18"
"1584748800000","13.65"
"1584835200000","6.55"
"1584921600000","17.11"
"1585008000000","21.2"
"1585094400000","23.14"
"1585180800000","22.23"
"1585267200000","21.55"
"1585353600000","14.55"
"1585440000000","3.69"
"1585526400000","23.15"
"1585612800000","24.52"
"1585699200000","23.31"
"1585785600000","22.43"
"1585872000000","22.51"
"1585958400000","19.98"
"1586044800000","7.23"
"1586131200000","16.95"
"1586217600000","23.18"
"1586304000000","26"
"1586390400000","23.46"
"1586476800000","23.31"
"1586563200000","20.63"
"1586649600000","13.02"
"1586736000000","-5.45"
"1586822400000","23.41"
"1586995200000","22.93"
"1587081600000","23.68"
"1587168000000","20.84"
"1587254400000","12.24"
"1587340800000","12.13"
"1587427200000","10.63"
"1587513600000","13.56"
"1587600000000","25.66"
"1587686400000","20.86"
"1587772800000","19.01"
"1587859200000","18.47"
"1587945600000","23.37"
"1588032000000","24.16"
"1588118400000","22.37"
"1588204800000","18.94"
"1588291200000","14.14"
"1588377600000","12.47"
"1588464000000","14.6"
"1588550400000","22.86"
"1588636800000","20.34"
"1588723200000","21.01"
"1588809600000","19.97"
"1588896000000","22.13"
"1588982400000","20.94"
"1589068800000","12.68"
"1589155200000","13.58"
"1589241600000","22.22"
"1589328000000","21.7"
"1589414400000","21.78"
"1589500800000","20.8"
"1589587200000","18.15"
"1589673600000","13.04"
"1589760000000","18.68"
"1589846400000","22.39"
"1589932800000","23.61"
"1590019200000","19.29"
"1590105600000","17.03"
"1590192000000","5.15"
"1590278400000","4.77"
"1590364800000","19.17"
"1590451200000","24.81"
"1590537600000","22.05"
"1590624000000","19.51"
"1590796800000","12.49"
"1590883200000","5.23"
"1590969600000","10"
"1591056000000","25.27"
"1591142400000","28.06"
"1591228800000","25.82"
"1591315200000","23.14"
"1591401600000","7.41"
"1591488000000","17.92"
"1591574400000","30.92"
"1591660800000","35.99"
"1591747200000","31.2"
"1591833600000","24.06"
"1591920000000","20.72"
"1592006400000","19.91"
"1592092800000","22.11"
"1592179200000","31.05"
"1592265600000","33.98"
"1592352000000","36.94"
"1592438400000","31.8"
"1592524800000","29.85"
"1592611200000","24.08"
"1592697600000","19.48"
"1592784000000","29.08"
"1592870400000","32.55"
"1592956800000","35.39"
"1593043200000","33.49"
"1593129600000","34.79"
"1593216000000","26.83"
"1593302400000","16.83"
"1593388800000","24.8"
"1593475200000","23.3"
"1593561600000","32.2"
"1593648000000","36.93"
"1593734400000","33.91"
"1593820800000","21.15"
"1593907200000","2.39"
"1593993600000","18.85"
"1594080000000","30.32"
"1594166400000","41.17"
"1594252800000","40.74"
"1594339200000","35.58"
"1594425600000","28.05"
"1594512000000","24.69"
"1594598400000","33.83"
"1594684800000","36.27"
"1594771200000","38.94"
"1594857600000","43.64"
"1594944000000","37.47"
"1595030400000","27.82"
"1595116800000","27.5"
"1595203200000","31.65"
"1595289600000","28.28"
"1595376000000","31.91"
"1595462400000","30.19"
"1595548800000","28.4"
"1595635200000","24.27"
"1595721600000","13.52"
"1595808000000","29.77"
"1595894400000","18.89"
"1596067200000","30.76"
"1596153600000","32.25"
"1596240000000","24.61"
"1596326400000","25.91"
"1596412800000","36.69"
"1596499200000","32.95"
"1596585600000","27.43"
"1596672000000","31.36"
"1596758400000","34.43"
"1596844800000","31.57"
"1596931200000","28.11"
"1597017600000","35.54"
"1597104000000","33.22"
"1597190400000","32.61"
"1597276800000","35.49"
"1597363200000","35.41"
"1597449600000","31.86"
"1597536000000","28.58"
"1597622400000","40.33"
"1597708800000","41.57"
"1597795200000","37.66"
"1597881600000","38.07"
"1597968000000","30.68"
"1598054400000","23.41"
"1598140800000","20.9"
"1598227200000","44.7"
"1598313600000","37.67"
"1598400000000","24.81"
"1598486400000","47.21"
"1598572800000","39.54"
"1598659200000","35.27"
"1598745600000","33.1"
"1598832000000","54.04"
"1598918400000","49.95"
"1599004800000","49.82"
"1599091200000","40.99"
"1599177600000","38.32"
"1599264000000","33.34"
"1599350400000","34.76"
"1599436800000","42.08"
"1599523200000","41.47"
"1599609600000","39.08"
"1599696000000","47.24"
"1599782400000","45.64"
"1599868800000","33.57"
"1599955200000","25.48"
"1600041600000","52.49"
"1600128000000","68.99"
"1600214400000","49.96"
"1600300800000","44.91"
"1600387200000","40.37"
"1600473600000","34.64"
"1600560000000","36.26"
"1600646400000","57.62"
"1600732800000","48.03"
"1600819200000","34.65"
"1600905600000","34.9"
"1601164800000","30.79"
"1601251200000","47.26"
"1601337600000","58.32"
"1601424000000","49.41"
"1601510400000","40.42"
"1601596800000","34.91"
"1601683200000","34.08"
"1601769600000","26.58"
"1601856000000","32.07"
"1601942400000","34.76"
"1602028800000","37.83"
"1602115200000","38.99"
"1602201600000","41.25"
"1602288000000","36.32"
"1602374400000","33.58"
"1602460800000","43.8"
"1602547200000","38.91"
"1602633600000","36.99"
"1602720000000","38.05"
"1602806400000","44.46"
"1602892800000","39.71"
"1602979200000","42.06"
"1603065600000","43.4"
"1603152000000","37.85"
"1603238400000","39.84"
"1603324800000","36.69"
"1603497600000","36.19"
"1603584000000","25.69"
"1603670400000","37.12"
"1603756800000","37"
"1603843200000","37.24"
"1603929600000","35.6"
"1604016000000","33.58"
"1604102400000","33.29"
"1604275200000","32.75"
"1604361600000","34.17"
"1604448000000","39.22"
"1604534400000","39.36"
"1604620800000","40.52"
"1604707200000","37.79"
"1604793600000","36.63"
"1604880000000","44.88"
"1604966400000","48.05"
"1605052800000","44.28"
"1605139200000","40.24"
"1605225600000","41.16"
"1605312000000","36.62"
"1605398400000","27.61"
"1605657600000","38.94"
"1605830400000","42.76"
"1605916800000","35.67"
"1606003200000","39.62"
"1606089600000","44.54"
"1606176000000","40.58"
"1606262400000","46.53"
"1606348800000","57.72"
"1606435200000","65.42"
"1606521600000","46.31"
"1606608000000","45.11"
"1606694400000","51.34"
"1606780800000","53.38"
"1606867200000","73.7"
"1606953600000","47.28"
"1607040000000","42.14"
"1607126400000","48.76"
"1607212800000","46.09"
"1607299200000","60.29"
"1607385600000","70.24"
"1607472000000","74.2"
"1607558400000","66.62"
"1607644800000","43.14"
"1607731200000","45.27"
"1607817600000","42.56"
"1607904000000","40.43"
"1607990400000","47.7"
"1608076800000","44.47"
"1608163200000","46.2"
"1608249600000","42.92"
"1608336000000","40.29"
"1608422400000","40.42"
"1608508800000","44.28"
"1608595200000","39.31"
"1608681600000","44.43"
"1608768000000","38.31"
"1608854400000","36.59"
"1608940800000","38.03"
"1609027200000","40.84"
"1609113600000","46.24"
"1609200000000","49.1"
"1609286400000","50.71"
"1609372800000","52"
"1609459200000","48.4"
"1609545600000","50.56"
"1609632000000","49.77"
"1609718400000","49.72"
"1609804800000","50.39"
"1609891200000","50.59"
"1609977600000","63.84"
"1610064000000","72.77"
"1610150400000","57.99"
"1610236800000","49.96"
"1610323200000","45.58"
"1610409600000","51.07"
"1610496000000","57.62"
"1610582400000","74.49"
"1610668800000","72.78"
"1610755200000","53.66"
"1610841600000","51.1"
"1610928000000","52.2"
"1611014400000","46.06"
"1611100800000","44.96"
"1611187200000","44.3"
"1611273600000","52.57"
"1611360000000","51.89"
"1611446400000","49.62"
"1611532800000","58.1"
"1611619200000","58.4"
"1611705600000","54.05"
"1611792000000","53.76"
"1611878400000","49.45"
"1611964800000","48.73"
"1612051200000","48.26"
"1612137600000","57.45"
"1612224000000","51.28"
"1612310400000","45.49"
"1612396800000","52.29"
"1612483200000","51.58"
"1612569600000","44.26"
"1612656000000","37.87"
"1612742400000","44.32"
"1612828800000","63.47"
"1612915200000","71.84"
"1613001600000","79.13"
"1613088000000","57.34"
"1613174400000","50.63"
"1613260800000","44.57"
"1613347200000","50.19"
"1613433600000","50.82"
"1613520000000","49.67"
"1613606400000","46.42"
"1613692800000","47.74"
"1613779200000","34.81"
"1613865600000","32.92"
"1613952000000","49.11"
"1614038400000","45.38"
"1614124800000","38.29"
"1614211200000","46.13"
"1614297600000","47.47"
"1614384000000","45.51"
"1614470400000","42.53"
"1614556800000","49.1"
"1614643200000","52.92"
"1614729600000","51.06"
"1614816000000","53.82"
"1614902400000","47.9"
"1614988800000","45.2"
"1615075200000","46.62"
"1615161600000","61.52"
"1615248000000","60.47"
"1615334400000","49.12"
"1615420800000","34.76"
"1615507200000","48.75"
"1615593600000","23.01"
"1615680000000","35.7"
"1615766400000","52.1"
"1615852800000","55.93"
"1615939200000","56.53"
"1616025600000","64.22"
"1616112000000","53.69"
"1616198400000","51.2"
"1616284800000","44.4"
"1616371200000","60.05"
"1616457600000","57.81"
"1616544000000","54.17"
"1616630400000","56.09"
"1616716800000","49.73"
"1616803200000","24.41"
"1616889600000","24.66"
"1616976000000","39.43"
"1617062400000","53.9"
"1617148800000","55.9"
"1617235200000","51.04"
"1617321600000","45.36"
"1617408000000","38.88"
"1617494400000","29.77"
"1617580800000","10.19"
"1617667200000","41.36"
"1617753600000","51.58"
"1617840000000","55.81"
"1617926400000","55.55"
"1618012800000","57.88"
"1618099200000","48.97"
"1618185600000","58.16"
"1618272000000","54.15"
"1618358400000","66.57"
"1618444800000","61.18"
"1618531200000","59.19"
"1618617600000","60.06"
"1618704000000","61.38"
"1618790400000","70.72"
"1618876800000","72.8"
"1618963200000","56.2"
"1619049600000","55.88"
"1619136000000","61.63"
"1619222400000","52.63"
"1619308800000","37.49"
"1619395200000","59.63"
"1619481600000","56.74"
"1619568000000","58.46"
"1619654400000","58.27"
"1619740800000","67.22"
"1619827200000","57.2"
"1619913600000","47.31"
"1620000000000","63.14"
"1620086400000","32.92"
"1620172800000","43.77"
"1620259200000","69.55"
"1620345600000","70.2"
"1620432000000","54.86"
"1620518400000","7.24"
"1620604800000","58.29"
"1620691200000","72.17"
"1620777600000","68.67"
"1620864000000","62.74"
"1620950400000","71.89"
"1621036800000","61.98"
"1621123200000","40.66"
"1621209600000","73.49"
"1621296000000","74.18"
"1621382400000","76.01"
"1621468800000","67.68"
"1621555200000","30.49"
"1621641600000","28.94"
"1621728000000","32.51"
"1621814400000","41.59"
"1621900800000","59.77"
"1621987200000","67.04"
"1622073600000","71.77"
"1622160000000","71.6"
"1622246400000","57.07"
"1622332800000","37.87"
"1622419200000","67.59"
"1622505600000","68.25"
"1622592000000","67.33"
"1622678400000","70.01"
"1622764800000","71.8"
"1622851200000","66.31"
"1622937600000","62.66"
"1623024000000","77.36"
"1623110400000","76.9"
"1623196800000","76.69"
"1623283200000","78.77"
"1623369600000","78.1"
"1623456000000","60.13"
"1623542400000","48.93"
"1623628800000","75.35"
"1623715200000","82.57"
"1623801600000","87.62"
"1623888000000","77.82"
"1623974400000","80.46"
"1624060800000","74.16"
"1624147200000","60.31"
"1624233600000","77.63"
"1624320000000","84.44"
"1624406400000","91.68"
"1624492800000","92.99"
"1624579200000","89.12"
"1624665600000","80.42"
"1624752000000","63.83"
"1624838400000","88.67"
"1624924800000","91.43"
"1625011200000","92.04"
"1625097600000","88.93"
"1625184000000","96.02"
"1625270400000","83.9"
"1625356800000","83.21"
"1625443200000","93.83"
"1625529600000","77.66"
"1625616000000","95.8"
"1625702400000","96.04"
"1625788800000","88.43"
"1625875200000","81.17"
"1625961600000","77.74"
"1626048000000","93.46"
"1626134400000","94.92"
"1626220800000","84.93"
"1626307200000","86.05"
"1626393600000","84.67"
"1626480000000","65.86"
"1626566400000","47.9"
"1626652800000","92.27"
"1626739200000","91.64"
"1626825600000","89.13"
"1626912000000","87.53"
"1626998400000","88.69"
"1627084800000","79.47"
"1627171200000","63.54"
"1627257600000","91.16"
"1627344000000","87.09"
"1627430400000","79.73"
"1627516800000","45.48"
"1627603200000","95.49"
"1627689600000","48.4"
"1627776000000","81.77"
"1627862400000","87.42"
"1627948800000","96.35"
"1628035200000","98.67"
"1628121600000","94.42"
"1628208000000","69.06"
"1628294400000","60.74"
"1628380800000","8.54"
"1628467200000","68.59"
"1628553600000","90.73"
"1628640000000","100.72"
"1628726400000","106.56"
"1628812800000","94.9"
"1628899200000","74.41"
"1628985600000","62.16"
"1629072000000","73.15"
"1629158400000","90.4"
"1629244800000","86.48"
"1629331200000","105.39"
"1629417600000","102.18"
"1629504000000","91.46"
"1629590400000","79.35"
"1629676800000","93.88"
"1629763200000","95.34"
"1629849600000","97.63"
"1629936000000","93.84"
"1630022400000","96.17"
"1630108800000","83.81"
"1630195200000","80.65"
"1630281600000","109.54"
"1630368000000","110.89"
"1630454400000","115.47"
"1630540800000","124.07"
"1630627200000","112.31"
"1630713600000","107.19"
"1630800000000","100.63"
"1630886400000","129.3"
"1630972800000","128.84"
"1631059200000","125.45"
"1631145600000","131.07"
"1631232000000","138.56"
"1631318400000","129.25"
"1631404800000","125.85"
"1631491200000","142.22"
"1631577600000","145.23"
"1631664000000","168.28"
"1631750400000","160.44"
"1631836800000","161.84"
"1631923200000","140.37"
"1632009600000","106.03"
"1632268800000","158.19"
"1632355200000","131.17"
"1632441600000","157.08"
"1632528000000","154.14"
"1632614400000","125.72"
"1632700800000","141.38"
"1632787200000","153.44"
"1632873600000","135.36"
"1632960000000","133.8"
"1633046400000","116.53"
"1633132800000","109.33"
"1633219200000","111.59"
"1633305600000","145.32"
"1633392000000","159.72"
"1633478400000","184.11"
"1633564800000","302.54"
"1633651200000","203.95"
"1633737600000","165.87"
"1633824000000","147.02"
"1633910400000","179.48"
"1633996800000","183.69"
"1634083200000","191.2"
"1634169600000","189"
"1634256000000","190.92"
"1634342400000","197.99"
"1634428800000","168.09"
"1634515200000","191.64"
"1634601600000","161.34"
"1634688000000","93.03"
"1634774400000","151.95"
"1634860800000","150.99"
"1634947200000","200.81"
"1635033600000","128.88"
"1635120000000","175.12"
"1635206400000","188.94"
"1635292800000","156.69"
"1635379200000","172.27"
"1635465600000","142.35"
"1635552000000","143.18"
"1635638400000","74.11"
"1635724800000","97.54"
"1635811200000","204.09"
"1635897600000","179.89"
"1635984000000","173.12"
"1636070400000","169.29"
"1636156800000","150.1"
"1636243200000","102.44"
"1636329600000","204.39"
"1636416000000","166.65"
"1636502400000","176.47"
"1636588800000","182.38"
"1636675200000","161.92"
"1636761600000","153.88"
"1636848000000","173.53"
"1636934400000","227.82"
"1637020800000","224.54"
"1637107200000","197.46"
"1637193600000","209.23"
"1637280000000","199.85"
"1637366400000","185.97"
"1637452800000","146.76"
"1637539200000","194.08"
"1637625600000","219.93"
"1637712000000","254.01"
"1637798400000","196.35"
"1637884800000","197.85"
"1637971200000","207.17"
"1638057600000","198.27"
"1638144000000","256.27"
"1638230400000","176.13"
"1638316800000","190.58"
"1638403200000","206.43"
"1638489600000","195.3"
"1638576000000","200.16"
"1638662400000","180.83"
"1638748800000","247.26"
"1638835200000","183.01"
"1638921600000","185.21"
"1639008000000","275.42"
"1639094400000","237.16"
"1639180800000","224.74"
"1639267200000","190.95"
"1639353600000","241.87"
"1639440000000","280.35"
"1639526400000","275.73"
"1639612800000","333.22"
"1639699200000","337.27"
"1639785600000","292.52"
"1639872000000","289.66"
"1639958400000","360.78"
"1640044800000","429.84"
"1640131200000","396.38"
"1640217600000","333.06"
"1640304000000","285.72"
"1640390400000","195.45"
"1640476800000","185.51"
"1640563200000","170.96"
"1640649600000","111.26"
"1640736000000","155.6"
"1640822400000","101.32"
"1640908800000","78.63"
"1640995200000","93.51"
"1641081600000","58.81"
"1641168000000","98.38"
"1641254400000","162.67"
"1641340800000","185.32"
"1641427200000","222.1"
"1641513600000","204.28"
"1641600000000","184.68"
"1641686400000","153.74"
"1641772800000","259.11"
